"No.","Time","Source","Destination","Protocol","Length","Info"
"164","2023-03-21 23:01:44,580169","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"165","2023-03-21 23:01:44,627393","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=308, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"166","2023-03-21 23:01:44,645241","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"167","2023-03-21 23:01:44,679681","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=310, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"168","2023-03-21 23:01:44,713394","","","802.11","27","Unknown protocol version: 2[Malformed Packet]"
"169","2023-03-21 23:01:44,714767","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"170","2023-03-21 23:01:44,772678","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"171","2023-03-21 23:01:45,221298","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"172","2023-03-21 23:01:45,569320","57:64:12:10:37:16","83:64:d2:95:20:ce","802.11","1771","Measurement Pilot, SN=826, FN=13, Flags=op.PR..T"
"173","2023-03-21 23:01:45,757966","ed:0c:cd:b2:11:32 (ed:0c:cd:b2:11:32) (TA)","86:66:e6:1c:4d:fa (86:66:e6:1c:4d:fa) (DA)","802.11","3691","PV1 Reserved"
"174","2023-03-21 23:01:46,302000","","","802.11","1531","Unknown protocol version: 2[Malformed Packet]"
"175","2023-03-21 23:01:46,871232","06:7f:3d:fd:6f:1f","Broadcast","802.11","141","Probe Request, SN=1778, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"176","2023-03-21 23:01:47,220432","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"177","2023-03-21 23:01:47,292636","06:7f:3d:fd:6f:1f","Broadcast","802.11","141","Probe Request, SN=1782, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"178","2023-03-21 23:01:47,771582","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"179","2023-03-21 23:01:47,860347","","","802.11","987","Unknown protocol version: 3[Malformed Packet]"
"180","2023-03-21 23:01:48,286704","06:7f:3d:fd:6f:1f","Broadcast","802.11","141","Probe Request, SN=1793, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"181","2023-03-21 23:01:48,610460","","","802.11","2107","Unknown protocol version: 2[Malformed Packet]"
"182","2023-03-21 23:01:49,038007","93:28:05:d1:bd:a3 (93:28:05:d1:bd:a3) (TA)","81:87:e3:d8:c2:a0 (81:87:e3:d8:c2:a0) (RA)","802.11","315","PV1 QoS Data - no SIDs"
"183","2023-03-21 23:01:49,283878","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"184","2023-03-21 23:01:49,342743","56:f2:c4:54:be:82","Broadcast","802.11","141","Probe Request, SN=90, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"185","2023-03-21 23:01:50,019776","56:f2:c4:54:be:82","Broadcast","802.11","141","Probe Request, SN=100, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"186","2023-03-21 23:01:50,030535","56:f2:c4:54:be:82","Broadcast","802.11","141","Probe Request, SN=101, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"187","2023-03-21 23:01:50,105626","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=328, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"188","2023-03-21 23:01:50,148340","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=330, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"189","2023-03-21 23:01:50,179772","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"190","2023-03-21 23:01:50,493136","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"191","2023-03-21 23:01:50,538448","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=348, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"192","2023-03-21 23:01:50,544086","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"193","2023-03-21 23:01:50,603163","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"194","2023-03-21 23:01:51,350497","22:27:5b:36:73:16","Broadcast","802.11","141","Probe Request, SN=1963, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"195","2023-03-21 23:01:51,438763","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"196","2023-03-21 23:01:51,656630","","","802.11","571","Unknown protocol version: 3[Malformed Packet]"
"197","2023-03-21 23:01:53,006227","","f7:49:b2:69:42:a4 (f7:49:b2:69:42:a4) (RA)","802.11","1323","Clear-to-send, Flags=o.m..MF."
"198","2023-03-21 23:01:54,033360","7b:a8:b5:f2:88:04 (7b:a8:b5:f2:88:04) (TA)","bb:70:97:08:27:68 (bb:70:97:08:27:68) (RA)","802.11","2107","PV1 QoS Data - no SIDs"
"199","2023-03-21 23:01:54,110823","","","802.11","3643","Unknown protocol version: 2[Malformed Packet]"
"200","2023-03-21 23:01:54,512443","","","802.11","1419","Unknown protocol version: 2[Malformed Packet]"
"201","2023-03-21 23:01:54,726023","10:f0:55:46:de:5f","a5:e1:7a:29:8a:73","802.11","1179","Fragmented IEEE 802.11 frame"
"202","2023-03-21 23:01:55,163707","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"203","2023-03-21 23:01:55,222905","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"204","2023-03-21 23:01:55,286696","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"205","2023-03-21 23:01:55,329467","","","802.11","123","Unknown protocol version: 3[Malformed Packet]"
"206","2023-03-21 23:01:55,356318","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"207","2023-03-21 23:01:55,744047","","","802.11","2763","Unknown protocol version: 3[Malformed Packet]"
"208","2023-03-21 23:01:55,817529","","","802.11","3403","Unknown protocol version: 2[Malformed Packet]"
"209","2023-03-21 23:01:55,891434","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=362, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"210","2023-03-21 23:01:55,914436","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=363, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"211","2023-03-21 23:01:56,298060","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"212","2023-03-21 23:01:56,315468","","","802.11","75","Unrecognized (Reserved frame), Flags=.pm.R..T"
"213","2023-03-21 23:01:56,351222","","","802.11","91","Unrecognized (Reserved frame), Flags=.pm.R..T"
"214","2023-03-21 23:01:56,370382","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"215","2023-03-21 23:01:56,432876","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"216","2023-03-21 23:01:56,450186","dd:1f:e2:8d:89:e3","89:d5:29:ae:ff:bf","802.11","171","Reassociation Request, SN=3097, FN=9, Flags=.p.P...."
"217","2023-03-21 23:01:56,463119","","","802.11","75","Unrecognized (Reserved frame), Flags=.pm.R..T"
"218","2023-03-21 23:01:56,476018","","","802.11","75","Unrecognized (Reserved frame), Flags=..m.R..T"
"219","2023-03-21 23:01:56,543601","","","802.11","75","Unrecognized (Reserved frame), Flags=.pm.R..T"
"220","2023-03-21 23:01:56,875790","17:d1:32:b1:e0:3f (17:d1:32:b1:e0:3f) (TA)","05:c8:67:ea:2d:e9 (05:c8:67:ea:2d:e9) (RA)","802.11","2459","Beamforming Report Poll, Flags=o.mP.MF."
"221","2023-03-21 23:01:57,297526","b2:61:0b:1b:83:f2","b2:61:0b:1b:83:f2 (b2:61:0b:1b:83:f2) (SA)","802.11","139","PV1 Control"
"222","2023-03-21 23:01:57,398223","","","802.11","347","Unknown protocol version: 3[Malformed Packet]"
"223","2023-03-21 23:01:57,455961","95:ff:a2:b3:ce:bb","05:cb:77:68:06:61","802.11","139","Reassociation Response, SN=927, FN=3, Flags=.pmP.MF."
"224","2023-03-21 23:01:57,538510","49:e9:43:0e:c2:45 (49:e9:43:0e:c2:45) (TA)","a8:1f:9f:a3:34:ca (a8:1f:9f:a3:34:ca) (RA)","802.11","123","PV1 QoS Data - no SIDs"
"225","2023-03-21 23:01:57,545200","","","802.11","219","Unknown protocol version: 2[Malformed Packet]"
"226","2023-03-21 23:01:57,545531","36:c8:91:61:d7:7f","36:c8:91:61:d7:7f (36:c8:91:61:d7:7f) (SA)","802.11","891","PV1 Reserved"
"227","2023-03-21 23:01:58,010797","5b:39:1c:6d:d8:9b","5b:39:1c:6d:d8:9b (5b:39:1c:6d:d8:9b) (SA)","802.11","1899","PV1 Reserved"
"228","2023-03-21 23:01:58,194803","","","802.11","3477","Unknown protocol version: 3[Malformed Packet]"
"229","2023-03-21 23:01:58,629608","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"230","2023-03-21 23:02:00,997280","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"231","2023-03-21 23:02:01,053113","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"232","2023-03-21 23:02:01,139719","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"233","2023-03-21 23:02:01,157886","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=372, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"234","2023-03-21 23:02:01,187625","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"235","2023-03-21 23:02:01,200978","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=374, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"236","2023-03-21 23:02:01,245420","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"237","2023-03-21 23:02:01,484914","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=387, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"238","2023-03-21 23:02:02,354764","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"239","2023-03-21 23:02:02,415444","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"240","2023-03-21 23:02:02,773112","","","802.11","1881","Unknown protocol version: 2[Malformed Packet]"
"241","2023-03-21 23:02:02,794400","4e:ec:79:8a:27:a4","f9:59:87:b1:c2:cc","802.11","1227","Data + CF-Poll, SN=289, FN=8, Flags=.p..R..."
"242","2023-03-21 23:02:03,180029","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"243","2023-03-21 23:02:03,294973","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"244","2023-03-21 23:02:04,096027","","","802.11","315","Fragmented IEEE 802.11 frame"
"245","2023-03-21 23:02:05,230435","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"246","2023-03-21 23:02:05,282685","","","802.11","299","Unknown protocol version: 2[Malformed Packet]"
"247","2023-03-21 23:02:05,288203","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"248","2023-03-21 23:02:05,361128","","","802.11","128","Unknown protocol version: 3[Malformed Packet]"
"249","2023-03-21 23:02:05,417525","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"250","2023-03-21 23:02:06,163851","57:f0:7a:71:cc:a3","45:c1:67:6a:0c:e9","802.11","59","Acknowledgement (No data), SN=851, FN=3, Flags=o.mP.M.."
"251","2023-03-21 23:02:06,664648","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=393, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"252","2023-03-21 23:02:06,959441","12:df:f3:7d:be:dd","Broadcast","802.11","116","Probe Request, SN=3570, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"253","2023-03-21 23:02:06,966554","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=407, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"254","2023-03-21 23:02:06,975596","12:df:f3:7d:be:dd","Broadcast","802.11","116","Probe Request, SN=3571, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"255","2023-03-21 23:02:06,986877","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=408, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"256","2023-03-21 23:02:07,008411","Raspberr_34:36:32","Broadcast","802.11","30","Probe Request, SN=409, FN=0, Flags=........, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]"
"257","2023-03-21 23:02:07,030168","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=410, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"258","2023-03-21 23:02:07,053911","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=411, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"259","2023-03-21 23:02:07,073224","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=412, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"260","2023-03-21 23:02:07,096533","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=413, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"261","2023-03-21 23:02:07,116831","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=414, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"262","2023-03-21 23:02:07,645134","17:de:3a:33:c9:53","c5:a0:9f:e8:29:d9","802.11","1051","Acknowledgement (No data), SN=403, FN=5, Flags=opmP.M.."
"263","2023-03-21 23:02:08,160269","TP-Link_3e:e9:ec","Broadcast","802.11","329","Beacon frame, SN=3534, FN=0, Flags=........, BI=100, SSID=""TP-Link_Extender"""
"264","2023-03-21 23:02:10,689123","b2:dd:69:b9:fa:ba (b2:dd:69:b9:fa:ba) (TA)","85:8f:17:36:1e:c0 (85:8f:17:36:1e:c0) (RA)","802.11","1195","802.11 Block Ack Req, Flags=opm..M.."
"265","2023-03-21 23:02:11,268062","","","802.11","1467","Unknown protocol version: 3[Malformed Packet]"
"266","2023-03-21 23:02:11,274541","","","802.11","811","Unknown protocol version: 3[Malformed Packet]"
"267","2023-03-21 23:02:11,329786","AID 0x0f08","58:2e:e5:8c:60:5d (58:2e:e5:8c:60:5d) (RA)","802.11","1899","PV1 Management[Malformed Packet]"
"268","2023-03-21 23:02:11,607655","e7:d1:f4:8b:4b:05","07:bb:e4:e4:cf:27","802.11","3459","Action, SN=2458, FN=14, Flags=.p..RMF."
"269","2023-03-21 23:02:12,379101","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=424, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"270","2023-03-21 23:02:12,402155","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=425, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"271","2023-03-21 23:02:12,422573","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=426, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"272","2023-03-21 23:02:13,313833","","","802.11","1350","Unknown protocol version: 3[Malformed Packet]"
"273","2023-03-21 23:02:13,492131","f6:4f:62:64:50:8a","46:15:2f:f0:43:47","802.11","3275","Data, SN=2225, FN=3, Flags=op....FT"
"274","2023-03-21 23:02:14,383253","","","802.11","11","Unknown protocol version: 3[Malformed Packet]"
"275","2023-03-21 23:02:15,366812","2c:db:cf:66:a3:e4","45:c8:6f:6a:0d:e1","802.11","1579","CF-Ack/Poll (No data), SN=859, FN=3, Flags=o.mP.MF."
"276","2023-03-21 23:02:15,657596","75:d0:2a:51:cc:2f","61:cd:73:62:00:fd","802.11","1959","Fragmented IEEE 802.11 frame"
"277","2023-03-21 23:02:17,929494","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=447, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"278","2023-03-21 23:02:17,949851","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=448, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"279","2023-03-21 23:02:18,016264","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=451, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"280","2023-03-21 23:02:18,035597","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=452, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"281","2023-03-21 23:02:18,356905","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"282","2023-03-21 23:02:18,619891","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
"283","2023-03-21 23:02:19,087512","e4:d8:06:08:9a:dd","e4:d8:06:08:9a:dd (e4:d8:06:08:9a:dd) (SA)","802.11","331","PV1 QoS Data - with one SID"
"284","2023-03-21 23:02:19,498288","64:d1:b6:e0:8e:07","ff:ff:ff:ff:bb:a4","802.11","41","Beacon frame, SN=1176, FN=0, Flags=........, BI=202[Malformed Packet]"
"285","2023-03-21 23:02:20,261523","","","802.11","1707","Unknown protocol version: 3[Malformed Packet]"
"286","2023-03-21 23:02:20,387272","AID 0x0a48","5d:7f:0f:61:fd:b2 (5d:7f:0f:61:fd:b2) (RA)","802.11","219","PV1 Management"
"287","2023-03-21 23:02:21,183205","8e:bb:f5:71:a8:d5","Broadcast","802.11","83","Probe Request, SN=1413, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"288","2023-03-21 23:02:21,231930","8e:bb:f5:71:a8:d5","Broadcast","802.11","83","Probe Request, SN=1415, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"289","2023-03-21 23:02:23,320864","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=463, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"290","2023-03-21 23:02:23,340126","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=464, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"291","2023-03-21 23:02:23,363291","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=465, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"292","2023-03-21 23:02:23,383602","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=466, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"293","2023-03-21 23:02:23,436605","","","802.11","3415","Unknown protocol version: 3[Malformed Packet]"
"294","2023-03-21 23:02:23,497850","","","802.11","1147","Unknown protocol version: 2[Malformed Packet]"
"295","2023-03-21 23:02:25,026221","be:15:8d:89:2b:ef (be:15:8d:89:2b:ef) (BSSID)","d3:6d:62:08:aa:dd (d3:6d:62:08:aa:dd) (RA)","802.11","459","CF-End (Control-frame), Flags=.p.P.M.T"
"296","2023-03-21 23:02:28,776586","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=482, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"297","2023-03-21 23:02:28,842180","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=485, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"298","2023-03-21 23:02:28,923718","","","802.11","10","Beacon frame[Malformed Packet]"
"299","2023-03-21 23:02:28,930290","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=489, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"300","2023-03-21 23:02:28,949614","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=490, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"301","2023-03-21 23:02:29,164879","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=500, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"302","2023-03-21 23:02:29,187978","Raspberr_34:36:32","Broadcast","802.11","210","Probe Request, SN=501, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"303","2023-03-21 23:02:29,230075","","","802.11","1867","Unknown protocol version: 3[Malformed Packet]"
"304","2023-03-21 23:02:29,438851","","","802.11","155","Unknown protocol version: 2[Malformed Packet]"
"305","2023-03-21 23:02:30,602409","aa:95:bf:79:9c:d3 (aa:95:bf:79:9c:d3) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","16","CF-End (Control-frame), Flags=........"
